대조차	NNP
도서	NNP
도하개발아젠다	NNP
돌제	NNP
동물성 플랑크톤	NNP
벌크	NNP
LSS	NNP
OCF	NNP
EBS	NNP
CIC	NNP
THC	NNP
CCC	NNP
계자첨가여자제어	NNP
산타페형기관차	NNP
타당성조사	NNP
라미네이션	NNP
통표수수기	NNP
주행식크레인	NNP
표지	NNP
철도주의보	NNP
완전용입용접	NNP
ICD 전용도로	NNP
동력집중식열차	NNP
배전선로	NNP
우물통 기초	NNP
사업검수	NNP
전향설비	NNP
탄성파조사	NNP
간몬터널	NNP
선로지장	NNP
크로스헤드	NNP
팬터내림예고표지	NNP
트러후	NNP
양턱타이플레이트	NNP
기계식전동장치	NNP
차급화물	NNP
암석돌출	NNP
압축성유체	NNP
부표	NNP
운행조건	NNP
조적조	NNP
옥내형	NNP
전열양생	NNP
차량이력부	NNP
유압식밸런서	NNP
활상탈선	NNP
정전용량	NNP
HSCB	NNP
분기기안쪽선	NNP
DISTURBANCE REGULATION	NNP
배관거	NNP
키로정	NNP
ITU	NNP
플랜지웨이깊이	NNP
토크백	NNP
중력식 안벽	NNP
열 탄성학	NNP
I형 이음매판	NNP
축중보상	NNP
입체모형 기선	NNP
경표	NNP
차축발전기	NNP
조립부호	NNP
기초지반	NNP
지지로프	NNP
접합기술	NNP
시발역	NNP
문앞끝고무	NNP
자려진동	NNP
여객열차	NNP
시간파동	NNP
레일의재질	NNP
대지측량	NNP
차륜배면거리	NNP
정비영차	NNP
LPF	NNP
보충승차권	NNP
여객인키로	NNP
대차축거	NNP
인장봉인장력	NNP
궤전점	NNP
특수위험품	NNP
승차효율	NNP
두단식 정차장	NNP
록카암,로카암	NNP
제한구배	NNP
전자연동장치	NNP
직류식	NNP
자갈누설저항	NNP
풀프루프	NNP
노치정지	NNP
곡선표	NNP
중립축	NNP
미분쇄기	NNP
내화성	NNP
검수피트	NNP
피로시험	NNP
자호불량	NNP
자기저항율	NNP
우편차	NNP
사진좌표	NNP
신출화물	NNP
사중	NNP
레일의체결	NNP
용해도 곱	NNP
능형교차	NNP
탄산경도	NNP
정위치정차용마커검지안테나	NNP
철제차륜형식	NNP
순서변경	NNP
건널목경보기용경보등	NNP
건널목방호설비	NNP
완충기	NNP
중계레일	NNP
철도차량사용내구연한	NNP
진동 격리	NNP
저위발열량	NNP
LINE OVERVIEW[ATS용]	NNP
지하시설물 측량	NNP
블레인	NNP
열처리가드레일	NNP
연속정격	NNP
부정승차	NNP
차축배치	NNP
커티너리가선방식	NNP
EPROM	NNP
축방향 저항력	NNP
버니어저항제어	NNP
안전성적	NNP
출발선	NNP
HST	NNP
주의신호현시	NNP
MPPP	NNP
종침목궤도	NNP
연동기	NNP
표준오차	NNP
ICE	NNP
측지측량	NNP
전로	NNP
탄성반무한체	NNP
위상차	NNP
거화신호	NNP
국토계획	NNP
증기제동	NNP
신호중계기	NNP
웨버레일조인트	NNP
LCD	NNP
표시회로	NNP
임시수준점	NNP
문닫이장치	NNP
심도계	NNP
통표폐색식	NNP
ABS용 보안기	NNP
강교	NNP
구내배전설비	NNP
OTP TELEGRAM TYPE FIELD	NNP
사운딩	NNP
산복공사	NNP
단열포화온도	NNP
예절지도원	NNP
조면암	NNP
급수설비	NNP
굴절파	NNP
국부 틀림	NNP
석축	NNP
종합디지털통신망	NNP
치차레일식철도	NNP
연결기	NNP
긴급사태	NNP
재성형시료	NNP
촉진제	NNP
삭도반기	NNP
방화도료	NNP
첨가제	NNP
무근콘크리트	NNP
눈지붕	NNP
화물보관고	NNP
세퍼레이터	NNP
목구조	NNP
구원차	NNP
중심판사이거리	NNP
임시운전명령	NNP
마찰연축기	NNP
평면 구조물	NNP
탄성 좌굴	NNP
직류전용전기동차	NNP
망간엔드크로싱	NNP
관제사	NNP
조상운전	NNP
가공삭도	NNP
레일두부유궤	NNP
KL-NET	NNP
접지선	NNP
전성	NNP
무표	NNP
부교	NNP
수축단면	NNP
제한속도	NNP
밀착	NNP
사상사고	NNP
수갱	NNP
표시기[ATS용]	NNP
석회	NNP
레일유간게이지	NNP
시스템고장모드	NNP
입도곡선	NNP
광궤	NNP
할출	NNP
부분용입	NNP
지포제	NNP
주의운전	NNP
원거리체감제	NNP
레일가열기	NNP
연성재료	NNP
고가철도	NNP
진동대	NNP
부정정 구조물	NNP
현가장치	NNP
ACTC	NNP
비빔대	NNP
L 하중	NNP
후부보조기관차	NNP
홈트롤리선	NNP
디스크제동장치	NNP
보정구배	NNP
샬피 시험	NNP
과급기	NNP
부착방지제	NNP
수평이음	NNP
코터볼트	NNP
소성 포텐셜	NNP
궤간전쟁	NNP
가공선	NNP
콤팩숀 파일	NNP
전기석	NNP
빈점토	NNP
작업원	NNP
개폐소	NNP
피로	NNP
지능형열차제어시스템열차	NNP
분할법	NNP
MITSUI	NNP
궤도보수	NNP
자동인하기	NNP
활주방지시스템	NNP
마찰경사	NNP
주행거리계	NNP
산세척	NNP
와전류	NNP
상용주파수궤도회로	NNP
상행열차	NNP
저압탭절환기	NNP
알칼리함량	NNP
확공	NNP
깊이계수	NNP
편익비용비	NNP
안쪽액슬박스	NNP
전기기계연동기	NNP
광전변환기	NNP
제어전압	NNP
안전성수명주기	NNP
바프레임	NNP
신호 원격제어장치	NNP
제트커터공법	NNP
편압	NNP
표면건조화상태	NNP
출발표지	NNP
충격식롤러	NNP
편각법	NNP
시간쇄정	NNP
SCW공법	NNP
한계최대속도	NNP
공기압축기	NNP
전개도	NNP
디프로스터	NNP
전자브레이크	NNP
통과차	NNP
궤도중심간격측정차	NNP
철도신호	NNP
섬장암	NNP
기계쇄정법	NNP
출발전호지시기	NNP
저장품	NNP
대지전압	NNP
모켓	NNP
모듈	NNP
궤도쇄정	NNP
FSB	NNP
진행현시	NNP
교대	NNP
지지말뚝	NNP
지주머리	NNP
불화수소	NNP
역 입체시	NNP
동륜	NNP
답면	NNP
철도모형	NNP
포인트가드레일	NNP
수동운전모드	NNP
수도권전철구간	NNP
현급	NNP
다이아	NNP
기관차운전정비	NNP
터널 청소차	NNP
장기 응력	NNP
난간공사	NNP
스프링행거코터	NNP
일점법	NNP
유전손	NNP
백운암	NNP
구체	NNP
기관조사	NNP
차축배열	NNP
오일패드	NNP
터널점보	NNP
골재저장소	NNP
램프	NNP
차량기지	NNP
주입재	NNP
상관분석	NNP
단분기기	NNP
입석	NNP
다이어프램형공기스프링	NNP
궤도비점유	NNP
열차저항	NNP
동력차재고량	NNP
침매식공법	NNP
모터카	NNP
매설관탐지기	NNP
RMS전류	NNP
전반검사	NNP
보강토공법	NNP
편심 압축재	NNP
발진기	NNP
단열재	NNP
PS형레일	NNP
소운전	NNP
서행예고 신호	NNP
배전변압기	NNP
골재간극률	NNP
일분단위열차운행표	NNP
제동거리	NNP
편석	NNP
부가공기탱크	NNP
소성 좌굴	NNP
STR	NNP
유럽열차제어시스템	NNP
자유여유시간	NNP
위규운전	NNP
역청안정공법	NNP
CVVS	NNP
차급	NNP
도전율	NNP
연결식거더가설법	NNP
온도제어양생	NNP
중간역	NNP
시멘트 안정처리	NNP
스러스트볼베어링	NNP
조인트 실링제	NNP
한시해정기	NNP
지중측량기	NNP
산술논리연산장치	NNP
검차	NNP
철도방호림	NNP
방위각법	NNP
등산철도	NNP
측면빔	NNP
정위치·반위치	NNP
배향분기기	NNP
국내열차제어시스템	NNP
분기이음판	NNP
차상컴퓨터[ATP용]	NNP
용접나사 스터드	NNP
지질답사	NNP
사장교	NNP
어드레스부	NNP
종합정보통신망	NNP
MATS모듈	NNP
CD-ROM	NNP
장내표지	NNP
심성암	NNP
실동근무시간	NNP
염기치환용량	NNP
인지통행비용	NNP
비상직통공기브레이크	NNP
일상검사	NNP
가동둔단 크로싱	NNP
속도검지용유륜	NNP
컷오프	NNP
마그넬공법	NNP
지하철도	NNP
NFB	NNP
다등형신호기	NNP
기어상자지지장치	NNP
정오차	NNP
인발강관	NNP
점도계	NNP
말라드호기관차	NNP
자동회차모드	NNP
검사	NNP
컨버터제동	NNP
어레이	NNP
비체적	NNP
연결기간격	NNP
가조임	NNP
LC공진자	NNP
제륜자	NNP
크기효과	NNP
지단	NNP
코드궤도회로	NNP
퀴리점	NNP
PI	NNP
차지표지	NNP
점착철도	NNP
5위식 신호기	NNP
잔류침하	NNP
합성차	NNP
궤도내리기	NNP
내유성포장	NNP
차상무선안테나	NNP
봉연결기	NNP
궤도중심선	NNP
궤조 브레이크	NNP
화차기지	NNP
도상교환작업차	NNP
제동실린더	NNP
특별고압	NNP
강풍시하중	NNP
제작도	NNP
추붙이포인트레버	NNP
기관사시각모드	NNP
완전감시모드	NNP
ERTMS	NNP
지상무선장치	NNP
용접기	NNP
침하	NNP
전선관로	NNP
송전선로	NNP
중앙급전제어소	NNP
텐더기관차	NNP
전선로	NNP
비트	NNP
전단강성	NNP
말뚝박기시험	NNP
색류선륜	NNP
위험	NNP
제어유닛	NNP
눈사태 경보장치	NNP
정류기변압기	NNP
누빔용접	NNP
저수탑	NNP
인필루프	NNP
싱글암식판토그라프	NNP
석영반암	NNP
반반위	NNP
직선프리스트레싱	NNP
비행계기	NNP
단기능 트랜지스터	NNP
시계방향 회전	NNP
과속 방지 장치	NNP
운상비행, 운상시계비행	NNP
조인트비행	NNP
항공기상관측소	NNP
크리티컬	NNP
정압	NNP
초음속항공기	NNP
BAGGAGE CLAIM TAG	NNP
항공정보업무	NNP
가로 건너서, ~을 가로질러, ~와 교차	NNP
응답, 반응	NNP
항공후송	NNP
복합 분리	NNP
지상활주 대기위치	NNP
초단파 전방향 무선전술항법장치	NNP
표준화 협정	NNP
ATC HOLDING	NNP
단열율	NNP
제트항공지도	NNP
중복	NNP
활주로 경계등	NNP
컬러 코드	NNP
비행선	NNP
발착여객	NNP
화물터미널 지상조업 시설 장비	NNP
조기경보 인공위성	NNP
다기능시현기	NNP
무주화물	NNP
아음속	NNP
취약점	NNP
기상운영채널	NNP
비행관리컴퓨터	NNP
활성 확산수리	NNP
보고	NNP
착륙활주거리	NNP
초임계 에어포일	NNP
위치선	NNP
초음속 여객기	NNP
풍향지시기	NNP
설계국	NNP
구명구	NNP
이탈 항로	NNP
활주로 중심선 표식	NNP
보조익 빗놀이 운동	NNP
지시마력	NNP
기상해석기호	NNP
항공로감시레이더	NNP
비행교범	NNP
단순 플랩	NNP
공군작전사령부	NNP
비틀어 올림	NNP
종속국	NNP
터보제트 항공기	NNP
외양검사	NNP
상층 일기도	NNP
모래폭풍	NNP
성능 2등급 회전의 항공기	NNP
손익분기점	NNP
고도	NNP
활주로 말단 보조등	NNP
공통기호 등록국	NNP
해양 항행 오차 보고	NNP
할당	NNP
공항정보자동방송업무	NNP
이륙안전속도	NNP
레이더 반사면적	NNP
계기 착륙	NNP
THAT IS CORRECT	NNP
비행전 정보 게시	NNP
수상레저활동	NNP
방조제	NNP
해상조난안전시스템	NNP
해리	NNP
고해양학	NNP
연안완충구역	NNP
파랑의주기	NNP
무선주파수대역	NNP
항공일지	NNP
항공화물운송장	NNP
사고조사	NNP
기상 정보	NNP
표준계기도착절차	NNP
해면 반사산란	NNP
공역관리	NNP
송수신기	NNP
관성항법	NNP
음극선관	NNP
무선 표지국	NNP
특수무기	NNP
섹터목록표 삭제간격	NNP
공중유도로	NNP
비파괴검사	NNP
성능 1등급 회전의 항공기	NNP
최종접근항로	NNP
미터	NNP
단말 대 단말	NNP
보유량, 현재고	NNP
TRANSMISSOMETER	NNP
여객 예약 기록	NNP
아크	NNP
점멸식 시계 접근 지시계	NNP
해난구조	NNP
총판매대리점	NNP
근무부대	NNP
레이더 클러터	NNP
크래들	NNP
평균해면고도	NNP
선박모니터링시스템	NNP
한류	NNP
용골	NNP
해저절벽	NNP
어비	NNP
서풍	NNP
임항지구	NNP
해양천연물화학	NNP
원양참치선망어업	NNP
해양시설	NNP
온도차발전	NNP
자동충돌 예방보조장치	NNP
해도	NNP
선회장	NNP
노즐	NNP
비행금지구역	NNP
고속도로	NNP
연료 유출	NNP
증강, 증원하다	NNP
출발 관제소	NNP
음향 라이너	NNP
중심선 추력 비행기	NNP
기지귀환	NNP
배출 마개	NNP
위험물사건	NNP
확장 수상 운용	NNP
최저치	NNP
자동방향탐지장비	NNP
ATR	NNP
PASS BEHIND/IN FRONT OF	NNP
종속평행진입 활주로중심선	NNP
낙유 낙하	NNP
최저통과고도	NNP
연료 차단	NNP
싸락우박	NNP
활주로 제동상태 조언	NNP
산풍	NNP
엔코딩 고도계	NNP
비운항 구간	NNP
공기 흡입관	NNP
안개	NNP
내화성	NNP
불균형활주로길이	NNP
초음속여객기	NNP
미 연방항공국	NNP
인정 정비기관	NNP
경도	NNP
활공폭	NNP
트리플 슬롯티드 플랩	NNP
제방빙	NNP
접지후 이륙	NNP
볼멧 방송	NNP
화물 분류조업	NNP
NOSUBLO	NNP
과부족	NNP
운송금지	NNP
사용활주로	NNP
접근 단계	NNP
MINIMUMS	NNP
다중송신	NNP
픽스	NNP
점화	NNP
계기 비행,맹목비행	NNP
비행장 표고	NNP
공항 내곽 대기지역	NNP
항공기 경사고	NNP
영상의 해상도, 대응	NNP
오프셋 주파수 단식 방식	NNP
국제항공통과협정	NNP
무인기, 무인 항공기	NNP
버그 라이트	NNP
낙하존데	NNP
관제권 이양지점	NNP
절대헨리, 애브헨리	NNP
방위 선택기	NNP
수익관리	NNP
만	NNP
염분	NNP
재검사	NNP
승망어업	NNP
대양연변부	NNP
젓갈	NNP
구거	NNP
주파수공용무선설비	NNP
복원성	NNP
글레이징	NNP
방형비척계수	NNP
조종불능선	NNP
지표종	NNP
남극순환류	NNP
용존산소	NNP
안전관리적합증서	NNP
YARD TRACTOR	NNP
새우조망어업	NNP
항공기상보고	NNP
CENTER RADAR ARTS PRESENTATION/PROCESSING PLUS	NNP
점화기	NNP
문전배송	NNP
교통관리 계획 통보	NNP
예상 출발시간 변경	NNP
항공등화	NNP
기동 서비스	NNP
저열량식	NNP
극	NNP
보호적 대응 조언	NNP
상층	NNP
교류전압	NNP
인가, 허가	NNP
압축기 블레이드	NNP
범세계측지기준	NNP
항공로	NNP
부하, 하중	NNP
외부 지역	NNP
항공기 후진	NNP
편서풍	NNP
실속경고장치	NNP
어댑터 부스터	NNP
간섭항력	NNP
초기도착예정시간	NNP
통신위성	NNP
차후 예상 인가 시간	NNP
제빙 장비	NNP
점검비행	NNP
드라이 리스	NNP
외부물체에 의한 손상	NNP
고고도, 고사계	NNP
대체 공기 밸브	NNP
위성항법시스템	NNP
노로터	NNP
역합성개구레이다	NNP
공중급유장치	NNP
항공가솔린	NNP
바람막이 유리	NNP
A-37 드레곤플라이	NNP
구명동의	NNP
고-어라운드 출력 또는 추력 설정치	NNP
정격 출력	NNP
지리참조점	NNP
주파수	NNP
공기역학적 제동	NNP
수평 활공	NNP
도착 항로	NNP
잠정허용중량	NNP
항공이동위성업무	NNP
고 쇼	NNP
대한항공	NNP
품질	NNP
항공기 견인 트랙터	NNP
가능한 빨리	NNP
능동 추적 장치	NNP
모드-S 예하망	NNP
단엽기	NNP
파스칼	NNP
항공자유화 정책	NNP
폭약	NNP
미상	NNP
수평상태지시기	NNP
여객당 비행거리	NNP
최종접근 및 이륙지역	NNP
진입등대	NNP
빗놀이 비율	NNP
형망어업	NNP
염장품	NNP
광온성	NNP
디퍼준설선	NNP
다목적부두	NNP
종합물류기업인증제도	NNP
여수토	NNP
선루	NNP
영양염류	NNP
소하성어류	NNP
대만난류	NNP
자유무역협정	NNP
에이프런	NNP
채묘	NNP
저조	NNP
총허용어획량	NNP
연해구역	NNP
바다목장	NNP
근해구역	NNP
최대이수중량	NNP
잔류성오염물질	NNP
표면효과선	NNP
간섭	NNP
업무용 항공기	NNP
고도 지정	NNP
시각강하점	NNP
기본요율	NNP
귀환 화물	NNP
스태빌레이터	NNP
전방향성 안테나	NNP
자방위	NNP
소음 억제기	NNP
진로 우선권	NNP
항로 자동 레이더 추적 서비스	NNP
고등 비행 훈련	NNP
대기승객	NNP
플레어	NNP
단위탑재용기	NNP
급유커플러	NNP
항공사내 환승	NNP
최저 요금	NNP
조언공역	NNP
충돌경보	NNP
인도 가격	NNP
활주로	NNP
불연성	NNP
지상 정지	NNP
가스터빈 공기압축기	NNP
항공교통관리	NNP
예비전구항공통제본부	NNP
운항회전시간	NNP
최대착륙중량	NNP
접지구역등	NNP
기내 진공청소기	NNP
작동기 피스톤	NNP
항공기 주기장 안내등	NNP
취역	NNP
차량	NNP
선택식별장치	NNP
중간 기착 비행 계획서, 경유비행계획	NNP
에어 셔틀	NNP
터미널 구역	NNP
기전력	NNP
전자동 구내전자교환기	NNP
급유승강기	NNP
작전개념	NNP
공기역학적중심	NNP
우선 IFR 항로	NNP
활주로 착륙대	NNP
복무기간	NNP
년2회, 반년마다	NNP
자외선	NNP
영기준 예산	NNP
항공 기상 도표, 항공예보철	NNP
조립교	NNP
전자식비행계기장치	NNP
항공기 회전각도	NNP
심야 주기 항공기	NNP
무인기	NNP
운임조정	NNP
레이다항적위치	NNP
등화관제	NNP
수색 및 구조기관	NNP
설빙 고시보	NNP
레이다신호처리기	NNP
일기도	NNP
최저 장애물 통과 고도	NNP
고도 탐지 레이더	NNP
경도	NNP
보고지점	NNP
자문	NNP
예하부대	NNP
중원비행장	NNP
냉각실	NNP
유아식	NNP
도착순서프로그람	NNP
국제민간항공기구	NNP
컴퓨터 보조학습	NNP
산악파	NNP
구입 소요시간	NNP
보조비행장등대	NNP
첨단 통합 제작 시스템	NNP
착륙하중	NNP
인공 장애물, 지형지물	NNP
비행장지상통행로	NNP
전파 유도방식	NNP
회피	NNP
공중급유	NNP
벌크임대	NNP
중량제한 허용탑재량	NNP
남극저층수	NNP
집합형가스컨테이너	NNP
선가대	NNP
시장기반조치	NNP
제주난류	NNP
해빈	NNP
공동어로사업	NNP
수준원점	NNP
북태평양수산위원회	NNP
최대지속적생산	NNP
구명정	NNP
생물학적허용어획량	NNP
도하개발아젠다	NNP
복합운송	NNP
도선사	NNP
에너지효율검사	NNP
RG	NNP
미량원소	NNP
통항로	NNP
모의비행훈련장치	NNP
역스핀	NNP
에어버스	NNP
지능형 교통시스템	NNP
모기지	NNP
수직시정	NNP
공병	NNP
귀환, 환류 피드백	NNP
고장수리	NNP
자기유도나침판	NNP
모듈러 엔진 구조	NNP
재고관리	NNP
조종 케이블	NNP
설계착륙질량	NNP
신호배트	NNP
김포비행장	NNP
개량형지상접근경보장치	NNP
A & B 유압 제동 장치	NNP
군	NNP
외부 면료탱크	NNP
단열 냉각	NNP
전진 시기	NNP
항공정보간행물 부록	NNP
제동거리	NNP
배풍로 어빔	NNP
정풍, 맞바람	NNP
고속 출구 유도로	NNP
표정속도	NNP
신호발생모듈	NNP
단락	NNP
외쪽 스패너	NNP
아터버그 한계	NNP
덤프카	NNP
전송방식	NNP
동결방지혼화제	NNP
공주시간	NNP
동적지반반력계수	NNP
개착공법	NNP
완전유체	NNP
신호현시방식	NNP
철도회원	NNP
플랜지두께	NNP
데이터통신장치	NNP
가동 BRACKET	NNP
레일탐상기	NNP
스윙볼스터슈	NNP
공칭단면적	NNP
탠덤	NNP
차량속도범위	NNP
풍동실험	NNP
더블스택트레인	NNP
선로작업표	NNP
